dataset,m,rep,classifier,accuracy
system_prompt,100,8,1nn,0.9333333333333333
system_prompt,100,8,linear_svm,1.0
system_prompt,100,8,rbf_svm,0.9666666666666667
system_prompt,100,9,rf,0.9333333333333333
system_prompt,100,9,1nn,0.8333333333333334
system_prompt,100,9,linear_svm,1.0
system_prompt,100,9,rbf_svm,0.8666666666666667
system_prompt,100,10,rf,0.9666666666666667
system_prompt,100,10,1nn,0.8
system_prompt,100,10,linear_svm,1.0
system_prompt,100,10,rbf_svm,0.9333333333333333
system_prompt,100,11,rf,1.0
system_prompt,100,11,1nn,0.8333333333333334
system_prompt,100,11,linear_svm,1.0
system_prompt,100,11,rbf_svm,0.9333333333333333
system_prompt,100,12,rf,1.0
system_prompt,100,12,1nn,0.7666666666666667
system_prompt,100,12,linear_svm,1.0
system_prompt,100,12,rbf_svm,0.9
system_prompt,100,13,rf,0.9333333333333333
system_prompt,100,13,1nn,0.8
system_prompt,100,13,linear_svm,1.0
system_prompt,100,13,rbf_svm,0.8
system_prompt,100,14,rf,0.9666666666666667
system_prompt,100,14,1nn,0.9
system_prompt,100,14,linear_svm,1.0
system_prompt,100,14,rbf_svm,0.9333333333333333
system_prompt,100,15,rf,0.9333333333333333
system_prompt,100,15,1nn,0.8
system_prompt,100,15,linear_svm,1.0
system_prompt,100,15,rbf_svm,0.9333333333333333
system_prompt,100,16,rf,0.9666666666666667
system_prompt,100,16,1nn,0.9333333333333333
system_prompt,100,16,linear_svm,1.0
system_prompt,100,16,rbf_svm,0.9
system_prompt,100,17,rf,1.0
system_prompt,100,17,1nn,0.8
system_prompt,100,17,linear_svm,1.0
system_prompt,100,17,rbf_svm,0.9333333333333333
system_prompt,100,18,rf,0.9666666666666667
system_prompt,100,18,1nn,0.8333333333333334
system_prompt,100,18,linear_svm,1.0
system_prompt,100,18,rbf_svm,0.9
system_prompt,100,19,rf,0.9333333333333333
system_prompt,100,19,1nn,0.8666666666666667
system_prompt,100,19,linear_svm,1.0
system_prompt,100,19,rbf_svm,0.9
system_prompt,100,20,rf,0.9666666666666667
system_prompt,100,20,1nn,0.8333333333333334
system_prompt,100,20,linear_svm,1.0
system_prompt,100,20,rbf_svm,0.8666666666666667
system_prompt,100,21,rf,0.9666666666666667
system_prompt,100,21,1nn,0.9
system_prompt,100,21,linear_svm,1.0
system_prompt,100,21,rbf_svm,0.9333333333333333
system_prompt,100,22,rf,1.0
system_prompt,100,22,1nn,0.8333333333333334
system_prompt,100,22,linear_svm,1.0
system_prompt,100,22,rbf_svm,0.9666666666666667
system_prompt,100,23,rf,0.9333333333333333
system_prompt,100,23,1nn,0.8666666666666667
system_prompt,100,23,linear_svm,1.0
system_prompt,100,23,rbf_svm,0.9333333333333333
system_prompt,100,24,rf,0.9333333333333333
system_prompt,100,24,1nn,0.8333333333333334
system_prompt,100,24,linear_svm,1.0
system_prompt,100,24,rbf_svm,0.9666666666666667
system_prompt,100,25,rf,0.9
system_prompt,100,25,1nn,0.8333333333333334
system_prompt,100,25,linear_svm,1.0
system_prompt,100,25,rbf_svm,0.9333333333333333
system_prompt,100,26,rf,0.9666666666666667
system_prompt,100,26,1nn,0.8333333333333334
system_prompt,100,26,linear_svm,1.0
system_prompt,100,26,rbf_svm,0.9666666666666667
system_prompt,100,27,rf,0.9666666666666667
system_prompt,100,27,1nn,0.8666666666666667
system_prompt,100,27,linear_svm,1.0
system_prompt,100,27,rbf_svm,0.8666666666666667
system_prompt,100,28,rf,1.0
system_prompt,100,28,1nn,0.9333333333333333
system_prompt,100,28,linear_svm,1.0
system_prompt,100,28,rbf_svm,0.8666666666666667
system_prompt,100,29,rf,0.9666666666666667
system_prompt,100,29,1nn,0.9333333333333333
system_prompt,100,29,linear_svm,1.0
system_prompt,100,29,rbf_svm,0.9666666666666667
system_prompt,100,30,rf,1.0
system_prompt,100,30,1nn,0.8333333333333334
system_prompt,100,30,linear_svm,1.0
system_prompt,100,30,rbf_svm,0.9
system_prompt,100,31,rf,0.9666666666666667
system_prompt,100,31,1nn,0.8
system_prompt,100,31,linear_svm,1.0
system_prompt,100,31,rbf_svm,0.8666666666666667
system_prompt,100,32,rf,0.9333333333333333
system_prompt,100,32,1nn,0.9
system_prompt,100,32,linear_svm,1.0
system_prompt,100,32,rbf_svm,0.9666666666666667
system_prompt,100,33,rf,0.9666666666666667
system_prompt,100,33,1nn,0.8333333333333334
system_prompt,100,33,linear_svm,1.0
system_prompt,100,33,rbf_svm,0.9333333333333333
system_prompt,100,34,rf,0.9333333333333333
system_prompt,100,34,1nn,0.8666666666666667
system_prompt,100,34,linear_svm,1.0
system_prompt,100,34,rbf_svm,0.9333333333333333
system_prompt,100,35,rf,1.0
system_prompt,100,35,1nn,0.9666666666666667
system_prompt,100,35,linear_svm,1.0
system_prompt,100,35,rbf_svm,1.0
system_prompt,100,36,rf,1.0
system_prompt,100,36,1nn,0.8
system_prompt,100,36,linear_svm,1.0
system_prompt,100,36,rbf_svm,0.9
system_prompt,100,37,rf,0.9666666666666667
system_prompt,100,37,1nn,0.8666666666666667
system_prompt,100,37,linear_svm,1.0
system_prompt,100,37,rbf_svm,0.9666666666666667
system_prompt,100,38,rf,0.9666666666666667
system_prompt,100,38,1nn,0.7666666666666667
system_prompt,100,38,linear_svm,1.0
system_prompt,100,38,rbf_svm,0.9
system_prompt,100,39,rf,0.9666666666666667
system_prompt,100,39,1nn,0.8
system_prompt,100,39,linear_svm,1.0
system_prompt,100,39,rbf_svm,0.8333333333333334
system_prompt,100,40,rf,0.9333333333333333
system_prompt,100,40,1nn,0.8666666666666667
system_prompt,100,40,linear_svm,1.0
system_prompt,100,40,rbf_svm,1.0
system_prompt,100,41,rf,0.9666666666666667
system_prompt,100,41,1nn,0.8666666666666667
system_prompt,100,41,linear_svm,1.0
system_prompt,100,41,rbf_svm,0.9333333333333333
system_prompt,100,42,rf,0.9333333333333333
system_prompt,100,42,1nn,0.9
system_prompt,100,42,linear_svm,1.0
system_prompt,100,42,rbf_svm,0.9
system_prompt,100,43,rf,0.9666666666666667
system_prompt,100,43,1nn,0.7333333333333333
system_prompt,100,43,linear_svm,1.0
system_prompt,100,43,rbf_svm,0.8666666666666667
system_prompt,100,44,rf,0.9333333333333333
system_prompt,100,44,1nn,0.9
system_prompt,100,44,linear_svm,1.0
system_prompt,100,44,rbf_svm,0.9666666666666667
system_prompt,100,45,rf,0.9333333333333333
system_prompt,100,45,1nn,0.8
system_prompt,100,45,linear_svm,1.0
system_prompt,100,45,rbf_svm,0.9
system_prompt,100,46,rf,0.9333333333333333
system_prompt,100,46,1nn,0.8
system_prompt,100,46,linear_svm,1.0
system_prompt,100,46,rbf_svm,0.9666666666666667
system_prompt,100,47,rf,0.9666666666666667
system_prompt,100,47,1nn,0.7666666666666667
system_prompt,100,47,linear_svm,1.0
system_prompt,100,47,rbf_svm,0.8
system_prompt,100,48,rf,0.9666666666666667
system_prompt,100,48,1nn,0.9666666666666667
system_prompt,100,48,linear_svm,1.0
system_prompt,100,48,rbf_svm,0.9666666666666667
system_prompt,100,49,rf,0.9666666666666667
system_prompt,100,49,1nn,0.7666666666666667
system_prompt,100,49,linear_svm,1.0
system_prompt,100,49,rbf_svm,0.9
rag,1,0,rf,1.0
rag,1,0,1nn,0.9722222222222222
rag,1,0,linear_svm,0.9166666666666666
rag,1,0,rbf_svm,0.9722222222222222
rag,1,1,rf,0.8055555555555556
rag,1,1,1nn,0.7222222222222222
rag,1,1,linear_svm,0.8888888888888888
rag,1,1,rbf_svm,0.8888888888888888
rag,1,2,rf,0.4166666666666667
rag,1,2,1nn,0.9166666666666666
rag,1,2,linear_svm,0.5555555555555556
rag,1,2,rbf_svm,0.5555555555555556
rag,1,3,rf,0.9166666666666666
rag,1,3,1nn,0.9444444444444444
rag,1,3,linear_svm,0.9166666666666666
rag,1,3,rbf_svm,0.9166666666666666
rag,1,4,rf,0.8055555555555556
rag,1,4,1nn,0.8333333333333334
rag,1,4,linear_svm,0.7777777777777778
rag,1,4,rbf_svm,0.8055555555555556
rag,1,5,rf,0.6944444444444444
rag,1,5,1nn,0.7777777777777778
rag,1,5,linear_svm,0.7777777777777778
rag,1,5,rbf_svm,0.8055555555555556
rag,1,6,rf,0.7777777777777778
rag,1,6,1nn,0.7222222222222222
rag,1,6,linear_svm,0.8333333333333334
rag,1,6,rbf_svm,0.8333333333333334
rag,1,7,rf,0.75
rag,1,7,1nn,0.8888888888888888
rag,1,7,linear_svm,0.6944444444444444
rag,1,7,rbf_svm,0.7222222222222222
rag,1,8,rf,0.9166666666666666
rag,1,8,1nn,0.9444444444444444
rag,1,8,linear_svm,0.9166666666666666
rag,1,8,rbf_svm,0.9166666666666666
rag,1,9,rf,0.8333333333333334
rag,1,9,1nn,0.9166666666666666
rag,1,9,linear_svm,0.9166666666666666
rag,1,9,rbf_svm,0.9166666666666666
rag,1,10,rf,0.9722222222222222
rag,1,10,1nn,0.8888888888888888
rag,1,10,linear_svm,0.8611111111111112
rag,1,10,rbf_svm,0.9166666666666666
rag,1,11,rf,0.75
rag,1,11,1nn,0.7777777777777778
rag,1,11,linear_svm,0.7777777777777778
rag,1,11,rbf_svm,0.7777777777777778
rag,1,12,rf,1.0
rag,1,12,1nn,0.9722222222222222
rag,1,12,linear_svm,0.9722222222222222
rag,1,12,rbf_svm,0.9722222222222222
rag,1,13,rf,1.0
rag,1,13,1nn,1.0
rag,1,13,linear_svm,0.9722222222222222
rag,1,13,rbf_svm,1.0
rag,1,14,rf,0.8333333333333334
rag,1,14,1nn,0.8611111111111112
rag,1,14,linear_svm,0.6111111111111112
rag,1,14,rbf_svm,0.7222222222222222
rag,1,15,rf,0.8333333333333334
rag,1,15,1nn,0.8888888888888888
rag,1,15,linear_svm,0.8611111111111112
rag,1,15,rbf_svm,0.8611111111111112
rag,1,16,rf,0.6666666666666666
rag,1,16,1nn,0.6666666666666666
rag,1,16,linear_svm,0.5833333333333334
rag,1,16,rbf_svm,0.4722222222222222
rag,1,17,rf,0.8888888888888888
rag,1,17,1nn,0.8611111111111112
rag,1,17,linear_svm,0.8333333333333334
rag,1,17,rbf_svm,0.8611111111111112
rag,1,18,rf,0.9166666666666666
rag,1,18,1nn,0.9166666666666666
rag,1,18,linear_svm,0.8888888888888888
rag,1,18,rbf_svm,0.9444444444444444
rag,1,19,rf,0.4722222222222222
rag,1,19,1nn,0.5833333333333334
rag,1,19,linear_svm,0.5833333333333334
rag,1,19,rbf_svm,0.5
rag,1,20,rf,1.0
rag,1,20,1nn,1.0
rag,1,20,linear_svm,0.9722222222222222
rag,1,20,rbf_svm,0.9722222222222222
rag,1,21,rf,0.9166666666666666
rag,1,21,1nn,0.9444444444444444
rag,1,21,linear_svm,0.8888888888888888
rag,1,21,rbf_svm,0.9166666666666666
rag,1,22,rf,1.0
rag,1,22,1nn,1.0
rag,1,22,linear_svm,1.0
rag,1,22,rbf_svm,1.0
rag,1,23,rf,0.8333333333333334
rag,1,23,1nn,0.8611111111111112
rag,1,23,linear_svm,0.8888888888888888
rag,1,23,rbf_svm,0.8333333333333334
rag,1,24,rf,0.8888888888888888
rag,1,24,1nn,0.8888888888888888
rag,1,24,linear_svm,0.7222222222222222
rag,1,24,rbf_svm,0.8888888888888888
rag,1,25,rf,0.8611111111111112
rag,1,25,1nn,0.7777777777777778
rag,1,25,linear_svm,0.8055555555555556
rag,1,25,rbf_svm,0.8333333333333334
rag,1,26,rf,0.75
rag,1,26,1nn,0.8888888888888888
rag,1,26,linear_svm,0.75
rag,1,26,rbf_svm,0.75
rag,1,27,rf,0.7777777777777778
rag,1,27,1nn,0.7222222222222222
rag,1,27,linear_svm,0.8055555555555556
rag,1,27,rbf_svm,0.8055555555555556
rag,1,28,rf,0.9722222222222222
rag,1,28,1nn,0.8888888888888888
rag,1,28,linear_svm,0.8888888888888888
rag,1,28,rbf_svm,0.9444444444444444
rag,1,29,rf,0.9444444444444444
rag,1,29,1nn,0.9722222222222222
rag,1,29,linear_svm,0.9166666666666666
rag,1,29,rbf_svm,0.9166666666666666
rag,1,30,rf,0.4722222222222222
rag,1,30,1nn,0.5555555555555556
rag,1,30,linear_svm,0.5555555555555556
rag,1,30,rbf_svm,0.4722222222222222
rag,1,31,rf,0.9166666666666666
rag,1,31,1nn,0.8888888888888888
rag,1,31,linear_svm,0.8888888888888888
rag,1,31,rbf_svm,0.9444444444444444
rag,1,32,rf,0.9444444444444444
rag,1,32,1nn,0.9444444444444444
rag,1,32,linear_svm,0.9444444444444444
rag,1,32,rbf_svm,0.9444444444444444
rag,1,33,rf,0.7777777777777778
rag,1,33,1nn,0.8611111111111112
rag,1,33,linear_svm,0.6666666666666666
rag,1,33,rbf_svm,0.6666666666666666
rag,1,34,rf,0.5555555555555556
rag,1,34,1nn,0.8055555555555556
rag,1,34,linear_svm,0.6388888888888888
rag,1,34,rbf_svm,0.6388888888888888
rag,1,35,rf,1.0
rag,1,35,1nn,1.0
rag,1,35,linear_svm,0.8333333333333334
rag,1,35,rbf_svm,0.9444444444444444
rag,1,36,rf,0.5555555555555556
rag,1,36,1nn,0.5277777777777778
rag,1,36,linear_svm,0.6388888888888888
rag,1,36,rbf_svm,0.5277777777777778
rag,1,37,rf,0.8611111111111112
rag,1,37,1nn,0.9166666666666666
rag,1,37,linear_svm,0.8888888888888888
rag,1,37,rbf_svm,0.9166666666666666
rag,1,38,rf,0.8888888888888888
rag,1,38,1nn,0.8055555555555556
rag,1,38,linear_svm,0.8055555555555556
rag,1,38,rbf_svm,0.8888888888888888
rag,1,39,rf,0.75
rag,1,39,1nn,0.7222222222222222
rag,1,39,linear_svm,0.8055555555555556
rag,1,39,rbf_svm,0.8055555555555556
rag,1,40,rf,0.8611111111111112
rag,1,40,1nn,0.8611111111111112
rag,1,40,linear_svm,0.6666666666666666
rag,1,40,rbf_svm,0.8333333333333334
rag,1,41,rf,0.7777777777777778
rag,1,41,1nn,0.8888888888888888
rag,1,41,linear_svm,0.7777777777777778
rag,1,41,rbf_svm,0.7777777777777778
rag,1,42,rf,0.9722222222222222
rag,1,42,1nn,1.0
rag,1,42,linear_svm,0.8888888888888888
rag,1,42,rbf_svm,0.9444444444444444
rag,1,43,rf,0.9444444444444444
rag,1,43,1nn,1.0
rag,1,43,linear_svm,0.9444444444444444
rag,1,43,rbf_svm,1.0
rag,1,44,rf,0.8333333333333334
rag,1,44,1nn,0.8333333333333334
rag,1,44,linear_svm,0.8888888888888888
rag,1,44,rbf_svm,0.8611111111111112
rag,1,45,rf,0.9722222222222222
rag,1,45,1nn,0.9722222222222222
rag,1,45,linear_svm,0.8055555555555556
rag,1,45,rbf_svm,0.9444444444444444
rag,1,46,rf,0.7222222222222222
rag,1,46,1nn,0.6666666666666666
rag,1,46,linear_svm,0.75
rag,1,46,rbf_svm,0.75
rag,1,47,rf,1.0
rag,1,47,1nn,1.0
rag,1,47,linear_svm,1.0
rag,1,47,rbf_svm,1.0
rag,1,48,rf,0.7777777777777778
rag,1,48,1nn,0.8055555555555556
rag,1,48,linear_svm,0.6944444444444444
rag,1,48,rbf_svm,0.7222222222222222
rag,1,49,rf,0.9444444444444444
rag,1,49,1nn,0.9444444444444444
rag,1,49,linear_svm,0.8333333333333334
rag,1,49,rbf_svm,0.9444444444444444
rag,2,0,rf,1.0
rag,2,0,1nn,1.0
rag,2,0,linear_svm,1.0
rag,2,0,rbf_svm,1.0
rag,2,1,rf,0.9722222222222222
rag,2,1,1nn,0.9444444444444444
rag,2,1,linear_svm,0.9722222222222222
rag,2,1,rbf_svm,0.9722222222222222
rag,2,2,rf,0.6944444444444444
rag,2,2,1nn,0.7777777777777778
rag,2,2,linear_svm,0.9166666666666666
rag,2,2,rbf_svm,0.8888888888888888
rag,2,3,rf,0.9444444444444444
rag,2,3,1nn,0.9722222222222222
rag,2,3,linear_svm,0.8611111111111112
rag,2,3,rbf_svm,1.0
rag,2,4,rf,0.8055555555555556
rag,2,4,1nn,0.8055555555555556
rag,2,4,linear_svm,0.8055555555555556
rag,2,4,rbf_svm,0.8055555555555556
rag,2,5,rf,0.9444444444444444
rag,2,5,1nn,0.8888888888888888
rag,2,5,linear_svm,0.8055555555555556
rag,2,5,rbf_svm,0.9722222222222222
rag,2,6,rf,1.0
rag,2,6,1nn,1.0
rag,2,6,linear_svm,1.0
rag,2,6,rbf_svm,1.0
rag,2,7,rf,0.7777777777777778
rag,2,7,1nn,0.7222222222222222
rag,2,7,linear_svm,0.7777777777777778
rag,2,7,rbf_svm,0.8333333333333334
rag,2,8,rf,0.8611111111111112
rag,2,8,1nn,0.8333333333333334
rag,2,8,linear_svm,0.8888888888888888
rag,2,8,rbf_svm,0.8888888888888888
rag,2,9,rf,0.8888888888888888
rag,2,9,1nn,0.9444444444444444
rag,2,9,linear_svm,0.9166666666666666
rag,2,9,rbf_svm,0.9722222222222222
rag,2,10,rf,0.9722222222222222
rag,2,10,1nn,0.9722222222222222
rag,2,10,linear_svm,0.8055555555555556
rag,2,10,rbf_svm,0.9722222222222222
rag,2,11,rf,0.9444444444444444
rag,2,11,1nn,0.9444444444444444
rag,2,11,linear_svm,0.9166666666666666
rag,2,11,rbf_svm,0.9444444444444444
rag,2,12,rf,1.0
rag,2,12,1nn,1.0
rag,2,12,linear_svm,1.0
rag,2,12,rbf_svm,1.0
rag,2,13,rf,0.8333333333333334
rag,2,13,1nn,0.7777777777777778
rag,2,13,linear_svm,0.8055555555555556
rag,2,13,rbf_svm,0.8333333333333334
rag,2,14,rf,0.9166666666666666
rag,2,14,1nn,0.9166666666666666
rag,2,14,linear_svm,0.8888888888888888
rag,2,14,rbf_svm,0.9444444444444444
rag,2,15,rf,0.8611111111111112
rag,2,15,1nn,0.7777777777777778
rag,2,15,linear_svm,0.8611111111111112
rag,2,15,rbf_svm,0.9166666666666666
rag,2,16,rf,0.9166666666666666
rag,2,16,1nn,0.9722222222222222
rag,2,16,linear_svm,0.8888888888888888
rag,2,16,rbf_svm,0.9444444444444444
rag,2,17,rf,1.0
rag,2,17,1nn,1.0
rag,2,17,linear_svm,1.0
rag,2,17,rbf_svm,1.0
rag,2,18,rf,0.9166666666666666
rag,2,18,1nn,0.8611111111111112
rag,2,18,linear_svm,0.8333333333333334
rag,2,18,rbf_svm,0.8611111111111112
rag,2,19,rf,0.9722222222222222
rag,2,19,1nn,0.9722222222222222
rag,2,19,linear_svm,0.9722222222222222
rag,2,19,rbf_svm,0.9722222222222222
rag,2,20,rf,0.6111111111111112
rag,2,20,1nn,0.6111111111111112
rag,2,20,linear_svm,0.7777777777777778
rag,2,20,rbf_svm,0.6944444444444444
rag,2,21,rf,1.0
rag,2,21,1nn,1.0
rag,2,21,linear_svm,0.8611111111111112
rag,2,21,rbf_svm,0.8611111111111112
rag,2,22,rf,0.8888888888888888
rag,2,22,1nn,1.0
rag,2,22,linear_svm,0.8888888888888888
rag,2,22,rbf_svm,1.0
rag,2,23,rf,0.6944444444444444
rag,2,23,1nn,0.7222222222222222
rag,2,23,linear_svm,0.8055555555555556
rag,2,23,rbf_svm,0.75
rag,2,24,rf,0.9722222222222222
rag,2,24,1nn,1.0
rag,2,24,linear_svm,1.0
rag,2,24,rbf_svm,1.0
rag,2,25,rf,0.9722222222222222
rag,2,25,1nn,1.0
rag,2,25,linear_svm,0.9722222222222222
rag,2,25,rbf_svm,1.0
rag,2,26,rf,1.0
rag,2,26,1nn,1.0
rag,2,26,linear_svm,0.9722222222222222
rag,2,26,rbf_svm,1.0
rag,2,27,rf,0.9166666666666666
rag,2,27,1nn,0.9166666666666666
rag,2,27,linear_svm,0.8888888888888888
rag,2,27,rbf_svm,1.0
rag,2,28,rf,0.9444444444444444
rag,2,28,1nn,0.8611111111111112
rag,2,28,linear_svm,0.75
rag,2,28,rbf_svm,0.9166666666666666
rag,2,29,rf,0.9166666666666666
rag,2,29,1nn,1.0
rag,2,29,linear_svm,0.8333333333333334
rag,2,29,rbf_svm,1.0
rag,2,30,rf,0.9722222222222222
rag,2,30,1nn,0.9722222222222222
rag,2,30,linear_svm,0.8888888888888888
rag,2,30,rbf_svm,0.9722222222222222
rag,2,31,rf,0.6111111111111112
rag,2,31,1nn,0.6944444444444444
rag,2,31,linear_svm,0.6111111111111112
rag,2,31,rbf_svm,0.7222222222222222
rag,2,32,rf,0.75
rag,2,32,1nn,0.6666666666666666
rag,2,32,linear_svm,0.75
rag,2,32,rbf_svm,0.7777777777777778
rag,2,33,rf,0.9166666666666666
rag,2,33,1nn,0.9166666666666666
rag,2,33,linear_svm,0.7777777777777778
rag,2,33,rbf_svm,0.9166666666666666
rag,2,34,rf,0.6944444444444444
rag,2,34,1nn,0.7777777777777778
rag,2,34,linear_svm,0.7222222222222222
rag,2,34,rbf_svm,0.8055555555555556
rag,2,35,rf,0.75
rag,2,35,1nn,0.9444444444444444
rag,2,35,linear_svm,0.8611111111111112
rag,2,35,rbf_svm,0.9444444444444444
rag,2,36,rf,0.9722222222222222
rag,2,36,1nn,1.0
rag,2,36,linear_svm,0.9722222222222222
rag,2,36,rbf_svm,0.9722222222222222
rag,2,37,rf,0.8888888888888888
rag,2,37,1nn,0.8888888888888888
rag,2,37,linear_svm,0.8333333333333334
rag,2,37,rbf_svm,0.9444444444444444
rag,2,38,rf,0.9166666666666666
rag,2,38,1nn,0.9166666666666666
rag,2,38,linear_svm,0.9444444444444444
rag,2,38,rbf_svm,0.9444444444444444
rag,2,39,rf,0.9722222222222222
rag,2,39,1nn,1.0
rag,2,39,linear_svm,0.9722222222222222
rag,2,39,rbf_svm,1.0
rag,2,40,rf,0.7777777777777778
rag,2,40,1nn,0.7222222222222222
rag,2,40,linear_svm,0.8333333333333334
rag,2,40,rbf_svm,0.8611111111111112
rag,2,41,rf,0.8611111111111112
rag,2,41,1nn,0.9166666666666666
rag,2,41,linear_svm,0.8333333333333334
rag,2,41,rbf_svm,0.8888888888888888
rag,2,42,rf,0.8333333333333334
rag,2,42,1nn,0.9166666666666666
rag,2,42,linear_svm,0.75
rag,2,42,rbf_svm,0.7777777777777778
rag,2,43,rf,0.8888888888888888
rag,2,43,1nn,1.0
rag,2,43,linear_svm,0.7777777777777778
rag,2,43,rbf_svm,0.9722222222222222
rag,2,44,rf,0.9166666666666666
rag,2,44,1nn,0.9722222222222222
rag,2,44,linear_svm,0.9444444444444444
rag,2,44,rbf_svm,0.9444444444444444
rag,2,45,rf,1.0
rag,2,45,1nn,1.0
rag,2,45,linear_svm,1.0
rag,2,45,rbf_svm,1.0
rag,2,46,rf,0.9444444444444444
rag,2,46,1nn,0.9444444444444444
rag,2,46,linear_svm,0.9166666666666666
rag,2,46,rbf_svm,0.9444444444444444
rag,2,47,rf,0.7777777777777778
rag,2,47,1nn,0.7777777777777778
rag,2,47,linear_svm,0.8333333333333334
rag,2,47,rbf_svm,0.8333333333333334
rag,2,48,rf,0.6666666666666666
rag,2,48,1nn,0.6666666666666666
rag,2,48,linear_svm,0.75
rag,2,48,rbf_svm,0.75
rag,2,49,rf,0.8888888888888888
rag,2,49,1nn,0.8333333333333334
rag,2,49,linear_svm,0.8611111111111112
rag,2,49,rbf_svm,0.8611111111111112
rag,5,0,rf,1.0
rag,5,0,1nn,1.0
rag,5,0,linear_svm,0.9722222222222222
rag,5,0,rbf_svm,0.9722222222222222
rag,5,1,rf,0.9722222222222222
rag,5,1,1nn,1.0
rag,5,1,linear_svm,1.0
rag,5,1,rbf_svm,1.0
rag,5,2,rf,1.0
rag,5,2,1nn,0.9722222222222222
rag,5,2,linear_svm,0.9722222222222222
rag,5,2,rbf_svm,1.0
rag,5,3,rf,0.9722222222222222
rag,5,3,1nn,1.0
rag,5,3,linear_svm,1.0
rag,5,3,rbf_svm,1.0
rag,5,4,rf,0.9722222222222222
rag,5,4,1nn,1.0
rag,5,4,linear_svm,1.0
rag,5,4,rbf_svm,1.0
rag,5,5,rf,0.8888888888888888
rag,5,5,1nn,1.0
rag,5,5,linear_svm,1.0
rag,5,5,rbf_svm,1.0
rag,5,6,rf,0.9444444444444444
rag,5,6,1nn,1.0
rag,5,6,linear_svm,1.0
rag,5,6,rbf_svm,1.0
rag,5,7,rf,1.0
rag,5,7,1nn,0.9722222222222222
rag,5,7,linear_svm,1.0
rag,5,7,rbf_svm,1.0
rag,5,8,rf,0.9722222222222222
rag,5,8,1nn,1.0
rag,5,8,linear_svm,1.0
rag,5,8,rbf_svm,1.0
rag,5,9,rf,0.8611111111111112
rag,5,9,1nn,0.8888888888888888
rag,5,9,linear_svm,0.9166666666666666
rag,5,9,rbf_svm,0.8888888888888888
rag,5,10,rf,1.0
rag,5,10,1nn,1.0
rag,5,10,linear_svm,1.0
rag,5,10,rbf_svm,1.0
rag,5,11,rf,0.9444444444444444
rag,5,11,1nn,1.0
rag,5,11,linear_svm,1.0
rag,5,11,rbf_svm,0.9722222222222222
rag,5,12,rf,0.8611111111111112
rag,5,12,1nn,0.9444444444444444
rag,5,12,linear_svm,0.8055555555555556
rag,5,12,rbf_svm,0.9166666666666666
rag,5,13,rf,0.8611111111111112
rag,5,13,1nn,0.8611111111111112
rag,5,13,linear_svm,0.8888888888888888
rag,5,13,rbf_svm,0.8888888888888888
rag,5,14,rf,1.0
rag,5,14,1nn,1.0
rag,5,14,linear_svm,1.0
rag,5,14,rbf_svm,1.0
rag,5,15,rf,0.8611111111111112
rag,5,15,1nn,1.0
rag,5,15,linear_svm,0.9722222222222222
rag,5,15,rbf_svm,1.0
rag,5,16,rf,0.8611111111111112
rag,5,16,1nn,0.8888888888888888
rag,5,16,linear_svm,0.8611111111111112
rag,5,16,rbf_svm,0.8611111111111112
rag,5,17,rf,0.8333333333333334
rag,5,17,1nn,0.8055555555555556
rag,5,17,linear_svm,0.8055555555555556
rag,5,17,rbf_svm,0.8611111111111112
rag,5,18,rf,1.0
rag,5,18,1nn,0.9722222222222222
rag,5,18,linear_svm,1.0
rag,5,18,rbf_svm,1.0
rag,5,19,rf,0.9722222222222222
rag,5,19,1nn,0.9444444444444444
rag,5,19,linear_svm,0.9722222222222222
rag,5,19,rbf_svm,0.9722222222222222
rag,5,20,rf,0.9166666666666666
rag,5,20,1nn,1.0
rag,5,20,linear_svm,1.0
rag,5,20,rbf_svm,1.0
rag,5,21,rf,0.9722222222222222
rag,5,21,1nn,0.9722222222222222
rag,5,21,linear_svm,0.9722222222222222
rag,5,21,rbf_svm,1.0
rag,5,22,rf,1.0
rag,5,22,1nn,1.0
rag,5,22,linear_svm,1.0
rag,5,22,rbf_svm,1.0
rag,5,23,rf,0.9444444444444444
rag,5,23,1nn,0.9722222222222222
rag,5,23,linear_svm,0.8888888888888888
rag,5,23,rbf_svm,1.0
rag,5,24,rf,1.0
rag,5,24,1nn,1.0
rag,5,24,linear_svm,1.0
rag,5,24,rbf_svm,1.0
rag,5,25,rf,1.0
rag,5,25,1nn,1.0
rag,5,25,linear_svm,1.0
rag,5,25,rbf_svm,1.0
rag,5,26,rf,1.0
rag,5,26,1nn,1.0
rag,5,26,linear_svm,0.9444444444444444
rag,5,26,rbf_svm,1.0
rag,5,27,rf,0.8888888888888888
rag,5,27,1nn,0.9444444444444444
rag,5,27,linear_svm,0.9444444444444444
rag,5,27,rbf_svm,0.9444444444444444
rag,5,28,rf,0.9722222222222222
rag,5,28,1nn,0.9444444444444444
rag,5,28,linear_svm,0.9722222222222222
rag,5,28,rbf_svm,0.9722222222222222
rag,5,29,rf,1.0
rag,5,29,1nn,1.0
rag,5,29,linear_svm,1.0
rag,5,29,rbf_svm,1.0
rag,5,30,rf,1.0
rag,5,30,1nn,1.0
rag,5,30,linear_svm,0.9722222222222222
rag,5,30,rbf_svm,0.9722222222222222
rag,5,31,rf,0.9722222222222222
rag,5,31,1nn,0.9722222222222222
rag,5,31,linear_svm,0.9722222222222222
